Index,Model,Percentile,Region,Scenario,TimeAggregate,Year
2,3,10,6,rcp45,DJF,2090
2,3,10,6,rcp45,DJF,2091
2,3,10,6,rcp45,DJF,2092
2,3,10,6,rcp45,DJF,2093
2,3,10,6,rcp45,DJF,2097
2,3,10,6,rcp45,DJF,2099
2,3,10,6,rcp45,DJF,2100
2,3,5,6,rcp45,DJF,1981
2,3,5,6,rcp45,DJF,2014
2,3,5,6,rcp45,DJF,2020
2,3,5,6,rcp45,DJF,2023
2,3,5,6,rcp45,DJF,2034
2,3,5,6,rcp45,DJF,2039
2,3,5,6,rcp45,DJF,2049
2,3,5,6,rcp45,DJF,2050
2,3,5,6,rcp45,DJF,2053
2,3,5,6,rcp45,DJF,2054
2,3,5,6,rcp45,DJF,2060
2,3,5,6,rcp45,DJF,2063
2,3,5,6,rcp45,DJF,2066
2,3,5,6,rcp45,DJF,2068
2,3,5,6,rcp45,DJF,2073
2,3,5,6,rcp45,DJF,2074
2,3,5,6,rcp45,DJF,2079
2,3,5,6,rcp45,DJF,2080
2,3,5,6,rcp45,DJF,2081
2,3,5,6,rcp45,DJF,2086
2,3,5,6,rcp45,DJF,2088
2,3,5,6,rcp45,DJF,2090
2,3,5,6,rcp45,DJF,2091
2,3,5,6,rcp45,DJF,2092
2,3,5,6,rcp45,DJF,2093
2,3,5,6,rcp45,DJF,2097
2,3,5,6,rcp45,DJF,2100
2,4,90,6,rcp45,DJF,1972
2,4,90,6,rcp45,DJF,1976
2,4,90,6,rcp45,DJF,1979
2,4,90,6,rcp45,DJF,1986
2,4,90,6,rcp45,DJF,1997
2,4,95,6,rcp45,DJF,1976
2,4,95,6,rcp45,DJF,1979
2,4,95,6,rcp45,DJF,1986
2,4,95,6,rcp45,DJF,1997
2,4,10,6,rcp45,DJF,1973
2,4,10,6,rcp45,DJF,1981
2,4,10,6,rcp45,DJF,1982
2,4,10,6,rcp45,DJF,1983
2,4,10,6,rcp45,DJF,1984
2,4,10,6,rcp45,DJF,1988
2,4,10,6,rcp45,DJF,1991
2,4,10,6,rcp45,DJF,1992
2,4,10,6,rcp45,DJF,2000
2,4,10,6,rcp45,DJF,2004
2,4,10,6,rcp45,DJF,2009
2,4,10,6,rcp45,DJF,2010
2,4,10,6,rcp45,DJF,2014
2,4,10,6,rcp45,DJF,2016
2,4,10,6,rcp45,DJF,2018
2,4,10,6,rcp45,DJF,2023
2,4,10,6,rcp45,DJF,2027
2,4,10,6,rcp45,DJF,2029
2,4,10,6,rcp45,DJF,2031
2,4,10,6,rcp45,DJF,2037
2,4,10,6,rcp45,DJF,2039
2,4,10,6,rcp45,DJF,2040
2,4,10,6,rcp45,DJF,2041
2,4,10,6,rcp45,DJF,2043
2,4,10,6,rcp45,DJF,2044
2,4,10,6,rcp45,DJF,2048
2,4,10,6,rcp45,DJF,2050
2,4,10,6,rcp45,DJF,2053
2,4,10,6,rcp45,DJF,2056
2,4,10,6,rcp45,DJF,2061
2,4,10,6,rcp45,DJF,2062
2,4,10,6,rcp45,DJF,2063
2,4,10,6,rcp45,DJF,2065
2,4,10,6,rcp45,DJF,2068
2,4,10,6,rcp45,DJF,2071
2,4,10,6,rcp45,DJF,2072
2,4,10,6,rcp45,DJF,2073
2,4,10,6,rcp45,DJF,2074
2,4,10,6,rcp45,DJF,2076
2,4,10,6,rcp45,DJF,2078
2,4,10,6,rcp45,DJF,2079
2,4,10,6,rcp45,DJF,2080
2,4,10,6,rcp45,DJF,2081
2,4,10,6,rcp45,DJF,2082
2,4,10,6,rcp45,DJF,2083
2,4,10,6,rcp45,DJF,2086
2,4,10,6,rcp45,DJF,2087
2,4,10,6,rcp45,DJF,2088
2,4,10,6,rcp45,DJF,2089
2,4,10,6,rcp45,DJF,2091
2,4,10,6,rcp45,DJF,2092
2,4,10,6,rcp45,DJF,2093
2,4,10,6,rcp45,DJF,2094
2,4,10,6,rcp45,DJF,2095
2,4,10,6,rcp45,DJF,2096
2,4,10,6,rcp45,DJF,2097
2,4,10,6,rcp45,DJF,2098
2,4,10,6,rcp45,DJF,2100
2,4,5,6,rcp45,DJF,1973
2,4,5,6,rcp45,DJF,1982
2,4,5,6,rcp45,DJF,1984
2,4,5,6,rcp45,DJF,1988
2,4,5,6,rcp45,DJF,2000
2,4,5,6,rcp45,DJF,2004
2,4,5,6,rcp45,DJF,2009
2,4,5,6,rcp45,DJF,2010
2,4,5,6,rcp45,DJF,2014
2,4,5,6,rcp45,DJF,2016
2,4,5,6,rcp45,DJF,2018
2,4,5,6,rcp45,DJF,2029
2,4,5,6,rcp45,DJF,2031
2,4,5,6,rcp45,DJF,2037
2,4,5,6,rcp45,DJF,2039
2,4,5,6,rcp45,DJF,2041
2,4,5,6,rcp45,DJF,2043
2,4,5,6,rcp45,DJF,2044
2,4,5,6,rcp45,DJF,2050
2,4,5,6,rcp45,DJF,2053
2,4,5,6,rcp45,DJF,2056
2,4,5,6,rcp45,DJF,2061
2,4,5,6,rcp45,DJF,2062
2,4,5,6,rcp45,DJF,2063
2,4,5,6,rcp45,DJF,2065
2,4,5,6,rcp45,DJF,2068
2,4,5,6,rcp45,DJF,2071
2,4,5,6,rcp45,DJF,2073
2,4,5,6,rcp45,DJF,2074
2,4,5,6,rcp45,DJF,2076
2,4,5,6,rcp45,DJF,2078
2,4,5,6,rcp45,DJF,2079
2,4,5,6,rcp45,DJF,2080
2,4,5,6,rcp45,DJF,2081
2,4,5,6,rcp45,DJF,2083
2,4,5,6,rcp45,DJF,2088
2,4,5,6,rcp45,DJF,2089
2,4,5,6,rcp45,DJF,2091
2,4,5,6,rcp45,DJF,2092
2,4,5,6,rcp45,DJF,2094
2,4,5,6,rcp45,DJF,2095
2,4,5,6,rcp45,DJF,2096
2,4,5,6,rcp45,DJF,2097
2,4,5,6,rcp45,DJF,2098
2,5,90,6,rcp45,DJF,1975
2,5,90,6,rcp45,DJF,1978
2,5,90,6,rcp45,DJF,1984
2,5,90,6,rcp45,DJF,1985
2,5,90,6,rcp45,DJF,2001
2,5,90,6,rcp45,DJF,2005
2,5,90,6,rcp45,DJF,2006
2,5,90,6,rcp45,DJF,2010
2,5,90,6,rcp45,DJF,2027
2,5,90,6,rcp45,DJF,2047
2,5,95,6,rcp45,DJF,1975
2,5,95,6,rcp45,DJF,1978
2,5,95,6,rcp45,DJF,2001
2,5,95,6,rcp45,DJF,2005
2,5,95,6,rcp45,DJF,2010
2,5,95,6,rcp45,DJF,2027
2,5,10,6,rcp45,DJF,1981
2,5,10,6,rcp45,DJF,1991
2,5,10,6,rcp45,DJF,2009
2,5,10,6,rcp45,DJF,2017
2,5,10,6,rcp45,DJF,2022
2,5,10,6,rcp45,DJF,2025
2,5,10,6,rcp45,DJF,2029
2,5,10,6,rcp45,DJF,2030
2,5,10,6,rcp45,DJF,2032
2,5,10,6,rcp45,DJF,2034
2,5,10,6,rcp45,DJF,2036
2,5,10,6,rcp45,DJF,2037
2,5,10,6,rcp45,DJF,2039
2,5,10,6,rcp45,DJF,2040
2,5,10,6,rcp45,DJF,2043
2,5,10,6,rcp45,DJF,2045
2,5,10,6,rcp45,DJF,2050
2,5,10,6,rcp45,DJF,2053
2,5,10,6,rcp45,DJF,2055
2,5,10,6,rcp45,DJF,2058
2,5,10,6,rcp45,DJF,2061
2,5,10,6,rcp45,DJF,2063
2,5,10,6,rcp45,DJF,2066
2,5,10,6,rcp45,DJF,2067
2,5,10,6,rcp45,DJF,2071
2,5,10,6,rcp45,DJF,2074
2,5,10,6,rcp45,DJF,2076
2,5,10,6,rcp45,DJF,2077
2,5,10,6,rcp45,DJF,2078
2,5,10,6,rcp45,DJF,2081
2,5,10,6,rcp45,DJF,2083
2,5,10,6,rcp45,DJF,2087
2,5,10,6,rcp45,DJF,2089
2,5,10,6,rcp45,DJF,2090
2,5,10,6,rcp45,DJF,2091
2,5,10,6,rcp45,DJF,2092
2,5,10,6,rcp45,DJF,2095
2,5,10,6,rcp45,DJF,2096
2,5,10,6,rcp45,DJF,2097
2,5,10,6,rcp45,DJF,2099
2,5,10,6,rcp45,DJF,2100
2,5,5,6,rcp45,DJF,2009
2,5,5,6,rcp45,DJF,2017
2,5,5,6,rcp45,DJF,2025
2,5,5,6,rcp45,DJF,2029
2,5,5,6,rcp45,DJF,2039
2,5,5,6,rcp45,DJF,2040
2,5,5,6,rcp45,DJF,2043
2,5,5,6,rcp45,DJF,2053
2,5,5,6,rcp45,DJF,2058
2,5,5,6,rcp45,DJF,2061
2,5,5,6,rcp45,DJF,2063
2,5,5,6,rcp45,DJF,2067
2,5,5,6,rcp45,DJF,2074
2,5,5,6,rcp45,DJF,2076
2,5,5,6,rcp45,DJF,2078
2,5,5,6,rcp45,DJF,2081
2,5,5,6,rcp45,DJF,2083
2,5,5,6,rcp45,DJF,2087
2,5,5,6,rcp45,DJF,2089
2,5,5,6,rcp45,DJF,2090
2,5,5,6,rcp45,DJF,2091
2,5,5,6,rcp45,DJF,2092
2,5,5,6,rcp45,DJF,2096
2,5,5,6,rcp45,DJF,2097
2,5,5,6,rcp45,DJF,2099
2,5,5,6,rcp45,DJF,2100
2,6,90,6,rcp45,DJF,1975
2,6,90,6,rcp45,DJF,1978
2,6,90,6,rcp45,DJF,1985
2,6,90,6,rcp45,DJF,2001
2,6,90,6,rcp45,DJF,2005
2,6,90,6,rcp45,DJF,2010
2,6,90,6,rcp45,DJF,2027
2,6,90,6,rcp45,DJF,2049
2,6,90,6,rcp45,DJF,2062
2,6,95,6,rcp45,DJF,1975
2,6,95,6,rcp45,DJF,1978
2,6,95,6,rcp45,DJF,1985
2,6,95,6,rcp45,DJF,2001
2,6,95,6,rcp45,DJF,2005
2,6,95,6,rcp45,DJF,2010
2,6,95,6,rcp45,DJF,2027
2,6,10,6,rcp45,DJF,1981
2,6,10,6,rcp45,DJF,2009
2,6,10,6,rcp45,DJF,2017
2,6,10,6,rcp45,DJF,2025
2,6,10,6,rcp45,DJF,2029
2,6,10,6,rcp45,DJF,2030
2,6,10,6,rcp45,DJF,2034
2,6,10,6,rcp45,DJF,2035
2,6,10,6,rcp45,DJF,2039
2,6,10,6,rcp45,DJF,2040
2,6,10,6,rcp45,DJF,2046
2,6,10,6,rcp45,DJF,2048
2,6,10,6,rcp45,DJF,2050
2,6,10,6,rcp45,DJF,2053
2,6,10,6,rcp45,DJF,2055
2,6,10,6,rcp45,DJF,2057
2,6,10,6,rcp45,DJF,2058
2,6,10,6,rcp45,DJF,2063
2,6,10,6,rcp45,DJF,2067
2,6,10,6,rcp45,DJF,2071
2,6,10,6,rcp45,DJF,2076
2,6,10,6,rcp45,DJF,2078
2,6,10,6,rcp45,DJF,2083
2,6,10,6,rcp45,DJF,2089
2,6,10,6,rcp45,DJF,2090
2,6,10,6,rcp45,DJF,2091
2,6,10,6,rcp45,DJF,2092
2,6,10,6,rcp45,DJF,2093
2,6,10,6,rcp45,DJF,2095
2,6,10,6,rcp45,DJF,2097
2,6,10,6,rcp45,DJF,2099
2,6,10,6,rcp45,DJF,2100
2,6,5,6,rcp45,DJF,2009
2,6,5,6,rcp45,DJF,2025
2,6,5,6,rcp45,DJF,2029
2,6,5,6,rcp45,DJF,2034
2,6,5,6,rcp45,DJF,2039
2,6,5,6,rcp45,DJF,2040
2,6,5,6,rcp45,DJF,2046
2,6,5,6,rcp45,DJF,2048
2,6,5,6,rcp45,DJF,2050
2,6,5,6,rcp45,DJF,2053
2,6,5,6,rcp45,DJF,2058
2,6,5,6,rcp45,DJF,2063
2,6,5,6,rcp45,DJF,2067
2,6,5,6,rcp45,DJF,2076
2,6,5,6,rcp45,DJF,2078
2,6,5,6,rcp45,DJF,2083
2,6,5,6,rcp45,DJF,2089
2,6,5,6,rcp45,DJF,2090
2,6,5,6,rcp45,DJF,2091
2,6,5,6,rcp45,DJF,2092
2,6,5,6,rcp45,DJF,2095
2,6,5,6,rcp45,DJF,2100
2,7,90,6,rcp45,DJF,1974
2,7,90,6,rcp45,DJF,1981
2,7,90,6,rcp45,DJF,1998
2,7,90,6,rcp45,DJF,2019
2,7,90,6,rcp45,DJF,2032
2,7,90,6,rcp45,DJF,2052
2,7,95,6,rcp45,DJF,1974
2,7,95,6,rcp45,DJF,1981
2,7,95,6,rcp45,DJF,2019
2,7,95,6,rcp45,DJF,2032
2,7,95,6,rcp45,DJF,2052
2,7,10,6,rcp45,DJF,1992
2,7,10,6,rcp45,DJF,2003
2,7,10,6,rcp45,DJF,2005
2,7,10,6,rcp45,DJF,2012
2,7,10,6,rcp45,DJF,2024
2,7,10,6,rcp45,DJF,2026
2,7,10,6,rcp45,DJF,2027
2,7,10,6,rcp45,DJF,2029
2,7,10,6,rcp45,DJF,2030
2,7,10,6,rcp45,DJF,2037
2,7,10,6,rcp45,DJF,2038
