Index,Model,Percentile,Region,Scenario,Season,Value,Year
10,6,10,16,rcp45,DJF,-5.17419395447,1991
10,6,10,16,rcp45,DJF,-9.66411266327,1992
10,6,10,16,rcp45,DJF,-11.5290323257,1993
10,6,10,16,rcp45,DJF,-7.08749923706,1994
10,6,10,16,rcp45,DJF,-5.43225822449,1995
10,6,10,16,rcp45,DJF,-3.97862968445,1997
10,6,10,16,rcp45,DJF,-8.15000019073,1999
10,6,10,16,rcp45,DJF,-10.2407260895,2001
10,6,10,16,rcp45,DJF,-5.99274215698,2002
10,6,10,16,rcp45,DJF,-7.57943592072,2003
10,6,10,16,rcp45,DJF,-14.2709680557,2004
10,6,10,16,rcp45,DJF,-2.06935462952,2006
10,6,10,16,rcp45,DJF,-9.96250019073,2007
10,6,10,16,rcp45,DJF,-4.9987903595,2010
10,6,10,16,rcp45,DJF,-5.68427429199,2011
10,6,10,16,rcp45,DJF,-0.587499237061,2012
10,6,10,16,rcp45,DJF,-5.55927429199,2014
10,6,10,16,rcp45,DJF,-9.43024215698,2015
10,6,10,16,rcp45,DJF,-6.99072608948,2016
10,6,10,16,rcp45,DJF,-8.87983856201,2017
10,6,10,16,rcp45,DJF,-7.6237903595,2018
10,6,10,16,rcp45,DJF,-3.10564575195,2019
10,6,10,16,rcp45,DJF,-3.00483856201,2020
10,6,10,16,rcp45,DJF,-11.629838562,2021
10,6,10,16,rcp45,DJF,-2.66612968445,2022
10,6,10,16,rcp45,DJF,-0.593547439575,2024
10,6,10,16,rcp45,DJF,-9.22862873077,2026
10,6,10,16,rcp45,DJF,-7.86572608948,2028
10,6,10,16,rcp45,DJF,-4.95241889954,2029
10,6,10,16,rcp45,DJF,-9.30121002197,2030
10,6,10,16,rcp45,DJF,-9.26693592072,2031
10,6,10,16,rcp45,DJF,-4.28306541443,2032
10,6,10,16,rcp45,DJF,-2.92016181946,2033
10,6,10,16,rcp45,DJF,-12.883870697,2036
10,6,10,16,rcp45,DJF,-9.07338676453,2037
10,6,10,16,rcp45,DJF,-10.2951608658,2038
10,6,10,16,rcp45,DJF,-4.57540283203,2039
10,6,10,16,rcp45,DJF,-8.25887069702,2040
10,6,10,16,rcp45,DJF,-7.89798412323,2041
10,6,10,16,rcp45,DJF,-7.90806446075,2042
10,6,10,16,rcp45,DJF,-6.94637069702,2044
10,6,10,16,rcp45,DJF,-8.42822608948,2045
10,6,10,16,rcp45,DJF,-6.93225822449,2046
10,6,10,16,rcp45,DJF,-0.781047439575,2047
10,6,10,16,rcp45,DJF,-7.0612903595,2050
10,6,10,16,rcp45,DJF,-9.6862903595,2051
10,6,10,16,rcp45,DJF,-11.8112903595,2052
10,6,10,16,rcp45,DJF,-10.367742157,2053
10,6,10,16,rcp45,DJF,-5.43024215698,2056
10,6,10,16,rcp45,DJF,-1.97258148193,2057
10,6,10,16,rcp45,DJF,-1.04919395447,2058
10,6,10,16,rcp45,DJF,-7.11169395447,2059
10,6,10,16,rcp45,DJF,-10.2104841232,2060
10,6,10,16,rcp45,DJF,-10.2951608658,2061
10,6,10,16,rcp45,DJF,-6.64395103455,2062
10,6,10,16,rcp45,DJF,-7.40604839325,2063
10,6,10,16,rcp45,DJF,-8.50685462952,2064
10,6,10,16,rcp45,DJF,-10.0108867645,2068
10,6,10,16,rcp45,DJF,-4.02096710205,2069
10,6,10,16,rcp45,DJF,-5.313306427,2071
10,6,10,16,rcp45,DJF,-4.63185462952,2073
10,6,10,16,rcp45,DJF,-6.53508148193,2076
10,6,10,16,rcp45,DJF,-6.03911361694,2079
10,6,10,16,rcp45,DJF,-4.56532249451,2080
10,6,10,16,rcp45,DJF,-11.871774292,2081
10,6,10,16,rcp45,DJF,-1.28306541443,2082
10,6,10,16,rcp45,DJF,-4.86371002197,2083
10,6,10,16,rcp45,DJF,-10.992742157,2084
10,6,10,16,rcp45,DJF,-7.19435462952,2086
10,6,10,16,rcp45,DJF,-6.46854743958,2087
10,6,10,16,rcp45,DJF,-4.13991889954,2088
10,6,10,16,rcp45,DJF,-0.557258224487,2089
10,6,10,16,rcp45,DJF,-8.63185462952,2090
10,6,10,16,rcp45,DJF,-9.53709659576,2091
10,6,10,16,rcp45,DJF,-4.89395103455,2093
10,6,10,16,rcp45,DJF,-10.367742157,2094
10,6,10,16,rcp45,DJF,-1.60766181946,2095
10,6,10,16,rcp45,DJF,-6.71048316956,2096
10,6,10,16,rcp45,DJF,-9.20645198822,2098
10,6,10,16,rcp45,DJF,-4.41209754944,2100
10,7,90,16,rcp45,DJF,1.13064422607,1985
10,7,10,16,rcp45,DJF,-6.33548316956,1972
10,7,10,16,rcp45,DJF,-2.69233856201,1975
10,7,10,16,rcp45,DJF,-0.910081481934,1976
10,7,10,16,rcp45,DJF,-1.61371002197,1977
10,7,10,16,rcp45,DJF,-3.34556541443,1978
10,7,10,16,rcp45,DJF,-2.9362903595,1979
10,7,10,16,rcp45,DJF,-2.35766181946,1980
10,7,10,16,rcp45,DJF,-10.2225805283,1983
10,7,10,16,rcp45,DJF,-7.82137069702,1984
10,7,10,16,rcp45,DJF,-2.73871002197,1987
10,7,10,16,rcp45,DJF,-1.000806427,1988
10,7,10,16,rcp45,DJF,-2.71451530457,1991
10,7,10,16,rcp45,DJF,-9.36975822449,1992
10,7,10,16,rcp45,DJF,-10.700402832,1993
10,7,10,16,rcp45,DJF,-8.53709659576,1994
10,7,10,16,rcp45,DJF,-5.05725822449,1995
10,7,10,16,rcp45,DJF,-0.787097549438,1997
10,7,10,16,rcp45,DJF,-2.27701530457,1998
10,7,10,16,rcp45,DJF,-4.73871002197,1999
10,7,10,16,rcp45,DJF,-11.551210022,2001
10,7,10,16,rcp45,DJF,-9.89596805573,2002
10,7,10,16,rcp45,DJF,-7.76088676453,2003
10,7,10,16,rcp45,DJF,-11.5149188995,2004
10,7,10,16,rcp45,DJF,-1.20645103455,2005
10,7,10,16,rcp45,DJF,-2.17217788696,2006
10,7,10,16,rcp45,DJF,-5.94637069702,2007
10,7,10,16,rcp45,DJF,-5.67016181946,2010
10,7,10,16,rcp45,DJF,-5.79516181946,2011
10,7,10,16,rcp45,DJF,-4.3112903595,2015
10,7,10,16,rcp45,DJF,-0.718547439575,2016
10,7,10,16,rcp45,DJF,-8.28508052826,2017
10,7,10,16,rcp45,DJF,-8.53306446075,2018
10,7,10,16,rcp45,DJF,-12.7145162582,2021
10,7,10,16,rcp45,DJF,-3.14193496704,2022
10,7,10,16,rcp45,DJF,-0.581451034546,2023
10,7,10,16,rcp45,DJF,-1.72459754944,2025
10,7,10,16,rcp45,DJF,-1.40201530457,2026
10,7,10,16,rcp45,DJF,-0.194354629517,2027
10,7,10,16,rcp45,DJF,-5.70846710205,2029
10,7,10,16,rcp45,DJF,-8.49475822449,2030
10,7,10,16,rcp45,DJF,-9.88790283203,2031
10,7,10,16,rcp45,DJF,-8.35362873077,2033
10,7,10,16,rcp45,DJF,-14.5572582245,2036
10,7,10,16,rcp45,DJF,-3.07338676453,2037
10,7,10,16,rcp45,DJF,-9.875806427,2038
10,7,10,16,rcp45,DJF,-6.27298316956,2039
10,7,10,16,rcp45,DJF,-1.83548316956,2040
10,7,10,16,rcp45,DJF,-6.39395103455,2041
10,7,10,16,rcp45,DJF,-11.8919359207,2042
10,7,10,16,rcp45,DJF,-5.77903137207,2044
10,7,10,16,rcp45,DJF,-9.53306446075,2045
10,7,10,16,rcp45,DJF,-2.91612968445,2046
10,7,10,16,rcp45,DJF,-6.51290283203,2050
10,7,10,16,rcp45,DJF,-9.45040283203,2051
10,7,10,16,rcp45,DJF,-9.86169395447,2052
10,7,10,16,rcp45,DJF,-7.02701530457,2053
10,7,10,16,rcp45,DJF,-0.702418899536,2054
10,7,10,16,rcp45,DJF,-0.992742156982,2057
10,7,10,16,rcp45,DJF,-6.78911361694,2059
10,7,10,16,rcp45,DJF,-10.1116939545,2060
10,7,10,16,rcp45,DJF,-9.31935462952,2061
10,7,10,16,rcp45,DJF,-6.89999923706,2062
10,7,10,16,rcp45,DJF,-8.33750019073,2063
10,7,10,16,rcp45,DJF,-2.20846710205,2064
10,7,10,16,rcp45,DJF,-1.63991889954,2067
10,7,10,16,rcp45,DJF,-8.91209659576,2068
10,7,10,16,rcp45,DJF,-3.38588676453,2069
10,7,10,16,rcp45,DJF,-1.05725822449,2070
10,7,10,16,rcp45,DJF,-5.17621002197,2073
10,7,10,16,rcp45,DJF,-4.60161361694,2076
10,7,10,16,rcp45,DJF,-8.07741889954,2079
10,7,10,16,rcp45,DJF,-3.07741889954,2080
10,7,10,16,rcp45,DJF,-12.7911287308,2081
10,7,10,16,rcp45,DJF,-12.559274292,2084
10,7,10,16,rcp45,DJF,-7.37983856201,2085
10,7,10,16,rcp45,DJF,-3.20443496704,2086
10,7,10,16,rcp45,DJF,-2.67419395447,2088
10,7,10,16,rcp45,DJF,-1.07540283203,2089
10,7,10,16,rcp45,DJF,-4.38991889954,2090
10,7,10,16,rcp45,DJF,-7.04717788696,2091
10,7,10,16,rcp45,DJF,-0.389918899536,2092
10,7,10,16,rcp45,DJF,-5.54112968445,2093
10,7,10,16,rcp45,DJF,-8.14193592072,2094
10,7,10,16,rcp45,DJF,-1.6862903595,2096
10,7,10,16,rcp45,DJF,-12.6197582245,2098
10,100,90,7,rcp45,DJF,12.971629715,1976
10,100,90,7,rcp45,DJF,5.5319152832,1989
10,100,90,7,rcp45,DJF,11.4326244354,1993
10,100,10,7,rcp45,DJF,-0.374468231201,1977
10,100,10,7,rcp45,DJF,-5.28226938248,1979
10,100,10,7,rcp45,DJF,-3.53758850098,1996
10,100,10,7,rcp45,DJF,-4.88510599136,2010
10,1,90,7,rcp45,DJF,0.24822769165,1976
10,1,90,7,rcp45,DJF,0.460992431641,2014
10,1,90,7,rcp45,DJF,2.38297805786,2018
10,1,90,7,rcp45,DJF,1.6170211792,2021
10,1,90,7,rcp45,DJF,0.794326400757,2029
10,1,90,7,rcp45,DJF,0.843970870972,2031
10,1,90,7,rcp45,DJF,3.29787216187,2048
10,1,90,7,rcp45,DJF,6.73049507141,2094
10,1,10,7,rcp45,DJF,-0.438297653198,1986
10,1,10,7,rcp45,DJF,-3.78581562042,1988
10,1,10,7,rcp45,DJF,-1.71489372253,1995
10,1,10,7,rcp45,DJF,-3.09787216187,1997
10,1,10,7,rcp45,DJF,-0.537588500977,2004
10,1,10,7,rcp45,DJF,-0.778723144531,2006
10,1,10,7,rcp45,DJF,-1.23971595764,2011
10,1,10,7,rcp45,DJF,-0.74326171875,2012
10,1,10,7,rcp45,DJF,-0.289361381531,2016
10,1,10,7,rcp45,DJF,-0.82836856842,2019
10,1,10,7,rcp45,DJF,-3.06950321198,2023
10,1,10,7,rcp45,DJF,-2.45248165131,2028
10,1,10,7,rcp45,DJF,-0.417021179199,2038
10,1,10,7,rcp45,DJF,-1.14042510986,2046
10,1,10,7,rcp45,DJF,-2.73617019653,2058
10,1,10,7,rcp45,DJF,-0.42411365509,2061
10,1,10,7,rcp45,DJF,-0.502127075195,2068
10,1,10,7,rcp45,DJF,-1.91347446442,2069
10,1,10,7,rcp45,DJF,-0.509219551086,2074
10,1,10,7,rcp45,DJF,-2.99858131409,2079
10,1,10,7,rcp45,DJF,-1.45248165131,2086
10,1,10,7,rcp45,DJF,-0.991488838196,2090
10,1,10,7,rcp45,DJF,-1.00567378998,2097
10,1,10,7,rcp45,DJF,-1.20425548553,2098
10,2,90,7,rcp45,DJF,2.69503555298,1985
10,2,90,7,rcp45,DJF,2.17730484009,2039
10,2,90,7,rcp45,DJF,9.12765846252,2055
10,2,90,7,rcp45,DJF,1.07801399231,2058
10,2,90,7,rcp45,DJF,7.50354728699,2086
10,2,10,7,rcp45,DJF,-4.74326219559,1973
10,2,10,7,rcp45,DJF,-3.02695026398,1981
10,2,10,7,rcp45,DJF,-1.91347446442,1984
10,2,10,7,rcp45,DJF,-0.388652229309,1993
10,2,10,7,rcp45,DJF,-1.55886497498,2005
10,2,10,7,rcp45,DJF,-0.445390129089,2013
10,2,10,7,rcp45,DJF,-1.4170211792,2015
10,2,10,7,rcp45,DJF,-0.126241111755,2017
10,2,10,7,rcp45,DJF,-3.26808490753,2020
10,2,10,7,rcp45,DJF,-1.89219799042,2028
10,2,10,7,rcp45,DJF,-1.33191432953,2031
10,2,10,7,rcp45,DJF,-1.14751758575,2033
10,2,10,7,rcp45,DJF,-1.73617019653,2046
10,2,10,7,rcp45,DJF,-3.70070877075,2047
10,2,10,7,rcp45,DJF,-3.21134700775,2049
10,2,10,7,rcp45,DJF,-0.842552566528,2051
10,2,10,7,rcp45,DJF,-1.50921955109,2052
10,2,10,7,rcp45,DJF,-3.00567378998,2064
10,2,10,7,rcp45,DJF,-1.13333263397,2068
10,2,10,7,rcp45,DJF,-1.36028327942,2070
10,2,10,7,rcp45,DJF,-1.82127609253,2073
10,2,10,7,rcp45,DJF,-1.68652477264,2079
10,2,10,7,rcp45,DJF,-1.98439731598,2087
10,2,10,7,rcp45,DJF,-1.01985778809,2088
10,2,10,7,rcp45,DJF,-0.643970870972,2090
10,2,10,7,rcp45,DJF,-3.83546104431,2092
10,2,10,7,rcp45,DJF,-0.25389995575,2094
10,3,90,7,rcp45,DJF,4.10638389587,2030
10,3,90,7,rcp45,DJF,2.45390090942,2031
10,3,90,7,rcp45,DJF,0.0425525665283,2033
10,3,90,7,rcp45,DJF,0.567376708984,2048
10,3,90,7,rcp45,DJF,4.07801399231,2069
10,3,90,7,rcp45,DJF,1.21985778809,2071
10,3,10,7,rcp45,DJF,-2.40992870331,1991
10,3,10,7,rcp45,DJF,-0.920566940308,1995
10,3,10,7,rcp45,DJF,-1.33191432953,2002
10,3,10,7,rcp45,DJF,-0.79999961853,2006
10,3,10,7,rcp45,DJF,-1.18297805786,2012
10,3,10,7,rcp45,DJF,-1.46666660309,2013
10,3,10,7,rcp45,DJF,-0.856737518311,2021
10,3,10,7,rcp45,DJF,-2.24680843353,2025
10,3,10,7,rcp45,DJF,-3.79290714264,2034
10,3,10,7,rcp45,DJF,-1.97730484009,2037
10,3,10,7,rcp45,DJF,-3.4382976532,2046
10,3,10,7,rcp45,DJF,-1.58723392487,2047
10,3,10,7,rcp45,DJF,-2.77872314453,2058
10,3,10,7,rcp45,DJF,-3.75744667053,2062
10,3,10,7,rcp45,DJF,-0.714893722534,2063
10,3,10,7,rcp45,DJF,-3.62269439697,2068
10,4,90,7,rcp45,DJF,0.106383895874,1980
10,4,90,7,rcp45,DJF,3.97872314453,1982
10,4,90,7,rcp45,DJF,1.6382976532,1988
10,4,90,7,rcp45,DJF,0.524821853638,2010
10,4,90,7,rcp45,DJF,6.02836952209,2012
10,4,90,7,rcp45,DJF,2.01418457031,2016
10,4,90,7,rcp45,DJF,1.26241073608,2037
10,4,90,7,rcp45,DJF,5.14184341431,2038
10,4,90,7,rcp45,DJF,3.36170158386,2050
10,4,90,7,rcp45,DJF,2.74468002319,2054
10,4,90,7,rcp45,DJF,10.546100235,2061
10,4,90,7,rcp45,DJF,0.666667556763,2064
10,4,90,7,rcp45,DJF,0.950355148315,2065
10,4,10,7,rcp45,DJF,-1.78581562042,1973
10,4,10,7,rcp45,DJF,-1.06950321198,1983
10,4,10,7,rcp45,DJF,-0.856737518311,1986
10,4,10,7,rcp45,DJF,-0.445390129089,1993
10,4,10,7,rcp45,DJF,-1.38865222931,1994
10,4,10,7,rcp45,DJF,-1.04822673798,1997
10,4,10,7,rcp45,DJF,-1.03404273987,2006
10,4,10,7,rcp45,DJF,-2.26099243164,2019
10,4,10,7,rcp45,DJF,-1.9276594162,2022
10,4,10,7,rcp45,DJF,-2.01985778809,2026
10,4,10,7,rcp45,DJF,-0.785815620422,2028
10,4,10,7,rcp45,DJF,-1.28936138153,2030
10,4,10,7,rcp45,DJF,-0.565957450867,2040
10,4,10,7,rcp45,DJF,-3.97730484009,2042
10,4,10,7,rcp45,DJF,-0.9063829422,2046
10,4,10,7,rcp45,DJF,-1.33191432953,2049
10,4,10,7,rcp45,DJF,-1.05531921387,2055
10,4,10,7,rcp45,DJF,-4.80709209442,2057
10,4,10,7,rcp45,DJF,-1.79999961853,2058
10,4,10,7,rcp45,DJF,-0.0127653121948,2066
10,4,10,7,rcp45,DJF,-1.36737575531,2074
10,4,10,7,rcp45,DJF,-0.480850601196,2075
10,4,10,7,rcp45,DJF,-1.86382904053,2076
10,4,10,7,rcp45,DJF,-0.608510398865,2083
10,4,10,7,rcp45,DJF,-5.08368768692,2085
10,4,10,7,rcp45,DJF,-2.40992870331,2086
10,4,10,7,rcp45,DJF,-1.51631202698,2094
10,4,10,7,rcp45,DJF,-1.28226890564,2098
10,4,10,7,rcp45,DJF,-1.19007053375,2100
10,5,90,7,rcp45,DJF,14.1205669403,1989
10,5,90,7,rcp45,DJF,1.56028327942,2051
10,5,10,7,rcp45,DJF,-0.537588500977,1973
10,5,10,7,rcp45,DJF,-0.246808433533,1974
10,5,10,7,rcp45,DJF,-1.45248165131,1991
10,5,10,7,rcp45,DJF,-3.8851064682,2007
10,5,10,7,rcp45,DJF,-3.34609928131,2010
10,5,10,7,rcp45,DJF,-1.84255256653,2019
10,5,10,7,rcp45,DJF,-2.49503555298,2020
10,5,10,7,rcp45,DJF,-0.452481651306,2032
10,5,10,7,rcp45,DJF,-1.38155975342,2041
10,5,10,7,rcp45,DJF,-1.01985778809,2044
10,5,10,7,rcp45,DJF,-1.3957447052,2060
10,5,10,7,rcp45,DJF,-0.353190803528,2061
10,5,10,7,rcp45,DJF,-0.225531959534,2062
10,5,10,7,rcp45,DJF,-3.9276594162,2066
10,5,10,7,rcp45,DJF,-0.225531959534,2067
10,5,10,7,rcp45,DJF,-0.438297653198,2073
10,5,10,7,rcp45,DJF,-0.147517585754,2088
10,5,10,7,rcp45,DJF,-5.10496416092,2090
10,5,10,7,rcp45,DJF,-1.9702123642,2093
10,5,10,7,rcp45,DJF,-0.920566940308,2098
10,6,90,7,rcp45,DJF,4.09219894409,1977
10,6,90,7,rcp45,DJF,13.1205669403,1985
10,6,90,7,rcp45,DJF,4.86524925232,2008
10,6,90,7,rcp45,DJF,4.23404273987,2009
10,6,90,7,rcp45,DJF,4.91489372253,2023
10,6,90,7,rcp45,DJF,4.35461006165,2025
10,6,90,7,rcp45,DJF,0.0921989440918,2048
10,6,90,7,rcp45,DJF,2.89361724854,2065
10,6,90,7,rcp45,DJF,0.886525726318,2075
10,6,90,7,rcp45,DJF,4.41843948364,2077
10,6,90,7,rcp45,DJF,3.07092247009,2078
10,6,90,7,rcp45,DJF,0.822694396973,2092
10,6,10,7,rcp45,DJF,-5.4808506012,1978
10,6,10,7,rcp45,DJF,-3.29645385742,1983
10,6,10,7,rcp45,DJF,-3.03404273987,1984
10,6,10,7,rcp45,DJF,-1.40992870331,1992
10,6,10,7,rcp45,DJF,-1.28226890564,1993
10,6,10,7,rcp45,DJF,-3.4595741272,1995
10,6,10,7,rcp45,DJF,-0.33900680542,1997
10,6,10,7,rcp45,DJF,-1.93475189209,2001
10,6,10,7,rcp45,DJF,-1.40283622742,2002
10,6,10,7,rcp45,DJF,-1.61560287476,2005
10,6,10,7,rcp45,DJF,-1.57304897308,2007
10,6,10,7,rcp45,DJF,-3.53049602509,2010
10,6,10,7,rcp45,DJF,-2.04822673798,2015
10,6,10,7,rcp45,DJF,-4.9914888382,2021
10,6,10,7,rcp45,DJF,-1.78581562042,2027
10,6,10,7,rcp45,DJF,-0.792907142639,2028
10,6,10,7,rcp45,DJF,-3.65815582275,2031
10,6,10,7,rcp45,DJF,-0.0340427398682,2033
10,6,10,7,rcp45,DJF,-2.9063829422,2036
10,6,10,7,rcp45,DJF,-1.06241073608,2038
10,6,10,7,rcp45,DJF,-5.56595697403,2042
10,6,10,7,rcp45,DJF,-0.00567378997803,2049
10,6,10,7,rcp45,DJF,-1.08368721008,2050
10,6,10,7,rcp45,DJF,-3.27517738342,2051
10,6,10,7,rcp45,DJF,-4.81418409348,2052
10,6,10,7,rcp45,DJF,-1.89929046631,2060
10,6,10,7,rcp45,DJF,-0.246808433533,2068
10,6,10,7,rcp45,DJF,-1.35319080353,2069
10,6,10,7,rcp45,DJF,-0.23262348175,2080
10,6,10,7,rcp45,DJF,-2.51631202698,2081
10,6,10,7,rcp45,DJF,-0.821276092529,2084
10,6,10,7,rcp45,DJF,-2.53049602509,2086
10,6,10,7,rcp45,DJF,-3.62269439697,2094
10,6,10,7,rcp45,DJF,-1.11205615997,2098
10,7,90,7,rcp45,DJF,3.1843963623,1974
10,7,90,7,rcp45,DJF,4.62411270142,1981
10,7,90,7,rcp45,DJF,0.659574127197,1985
10,7,90,7,rcp45,DJF,8.9007106781,2008
10,7,90,7,rcp45,DJF,2.71631202698,2020
10,7,90,7,rcp45,DJF,2.15602836609,2078
10,7,10,7,rcp45,DJF,-0.317730331421,1978
10,7,10,7,rcp45,DJF,-0.452481651306,1983
10,7,10,7,rcp45,DJF,-0.509219551086,1993
10,7,10,7,rcp45,DJF,-1.9914888382,2001
10,7,10,7,rcp45,DJF,-1.12624111176,2002
10,7,10,7,rcp45,DJF,-0.23262348175,2004
10,7,10,7,rcp45,DJF,-5.31063785553,2021
10,7,10,7,rcp45,DJF,-0.225531959534,2026
10,7,10,7,rcp45,DJF,-0.0482267379761,2031
10,7,10,7,rcp45,DJF,-3.67943229675,2033
10,7,10,7,rcp45,DJF,-5.09077968597,2036
10,7,10,7,rcp45,DJF,-2.33191432953,2042
10,7,10,7,rcp45,DJF,-0.807092094421,2045
10,7,10,7,rcp45,DJF,-0.445390129089,2050
10,7,10,7,rcp45,DJF,-5.28936138153,2051
10,7,10,7,rcp45,DJF,-4.26099243164,2052
10,7,10,7,rcp45,DJF,-0.970212364197,2060
10,7,10,7,rcp45,DJF,-1.54468097687,2063
10,7,10,7,rcp45,DJF,-0.161701583862,2069
10,7,10,7,rcp45,DJF,-0.9063829422,2080
10,7,10,7,rcp45,DJF,-2.05531921387,2081
10,7,10,7,rcp45,DJF,-4.06241073608,2084
10,7,10,7,rcp45,DJF,-1.4382976532,2086
10,7,10,7,rcp45,DJF,-2.40992870331,2094
10,7,10,7,rcp45,DJF,-3.16879405975,2098
10,100,90,13,rcp45,DJF,0.687746429443,1973
10,100,90,13,rcp45,DJF,6.89328041077,1986
10,100,90,13,rcp45,DJF,3.11067237854,1991
10,100,90,13,rcp45,DJF,2.87747039795,1997
10,100,90,13,rcp45,DJF,0.434782409668,2009
10,100,10,13,rcp45,DJF,-0.159288406372,1974
10,100,10,13,rcp45,DJF,-0.453754425049,1977
10,100,10,13,rcp45,DJF,-3.9280629158,1995
10,100,10,13,rcp45,DJF,-2.71264791489,1999
10,1,90,13,rcp45,DJF,6.12648239136,2021
10,1,90,13,rcp45,DJF,16.6877483368,2034
10,1,90,13,rcp45,DJF,0.298418426514,2070
10,1,90,13,rcp45,DJF,2.19565238953,2072
10,1,90,13,rcp45,DJF,8.27470436096,2093
10,1,10,13,rcp45,DJF,-1.15533542633,1972
10,1,10,13,rcp45,DJF,-1.89249038696,1974
10,1,10,13,rcp45,DJF,-1.94980239868,1977
10,1,10,13,rcp45,DJF,-4.27984189987,1978
10,1,10,13,rcp45,DJF,-0.493280410767,1986
10,1,10,13,rcp45,DJF,-2.23043441772,1988
10,1,10,13,rcp45,DJF,-0.526877403259,1990
10,1,10,13,rcp45,DJF,-4.93794441223,1992
10,1,10,13,rcp45,DJF,-3.61778640747,1993
10,1,10,13,rcp45,DJF,-0.0940713882446,1998
10,1,10,13,rcp45,DJF,-1.01106739044,2001
10,1,10,13,rcp45,DJF,-0.422134399414,2003
10,1,10,13,rcp45,DJF,-3.76798391342,2004
10,1,10,13,rcp45,DJF,-3.91818141937,2006
10,1,10,13,rcp45,DJF,-2.54071140289,2010
10,1,10,13,rcp45,DJF,-0.880632400513,2013
10,1,10,13,rcp45,DJF,-0.0110673904419,2018
10,1,10,13,rcp45,DJF,-2.38458490372,2020
10,1,10,13,rcp45,DJF,-1.76007843018,2029
10,1,10,13,rcp45,DJF,-0.821343421936,2030
10,1,10,13,rcp45,DJF,-4.04268741608,2031
10,1,10,13,rcp45,DJF,-5.02094841003,2033
10,1,10,13,rcp45,DJF,-1.2660074234,2035
10,1,10,13,rcp45,DJF,-1.08418941498,2037
10,1,10,13,rcp45,DJF,-0.0387353897095,2040
10,1,10,13,rcp45,DJF,-3.21660041809,2042
10,1,10,13,rcp45,DJF,-3.50513792038,2049
10,1,10,13,rcp45,DJF,-1.31146240234,2050
10,1,10,13,rcp45,DJF,-1.79367542267,2056
10,1,10,13,rcp45,DJF,-0.499209403992,2061
10,1,10,13,rcp45,DJF,-0.696837425232,2062
10,1,10,13,rcp45,DJF,-1.50316143036,2063
10,1,10,13,rcp45,DJF,-1.25612640381,2065
10,1,10,13,rcp45,DJF,-4.00513792038,2066
10,1,10,13,rcp45,DJF,-2.43596839905,2069
10,1,10,13,rcp45,DJF,-2.0446639061,2071
10,1,10,13,rcp45,DJF,-0.5071144104,2073
10,1,10,13,rcp45,DJF,-0.497233390808,2075
10,1,10,13,rcp45,DJF,-1.71660041809,2078
10,1,10,13,rcp45,DJF,-0.971541404724,2079
10,1,10,13,rcp45,DJF,-4.38063240051,2092
10,1,10,13,rcp45,DJF,-0.295652389526,2094
10,1,10,13,rcp45,DJF,-1.99525642395,2095
10,1,10,13,rcp45,DJF,-5.07826089859,2097
10,1,10,13,rcp45,DJF,-5.00909090042,2099
10,2,90,13,rcp45,DJF,1.56917037964,2007
10,2,90,13,rcp45,DJF,1.27470245361,2034
10,2,90,13,rcp45,DJF,2.64822044373,2092
10,2,90,13,rcp45,DJF,1.59881439209,2097
10,2,10,13,rcp45,DJF,-0.540711402893,1975
10,2,10,13,rcp45,DJF,-0.483399391174,1979
10,2,10,13,rcp45,DJF,-0.139525413513,1981
10,2,10,13,rcp45,DJF,-1.84505939484,1982
10,2,10,13,rcp45,DJF,-2.96165990829,1983
10,2,10,13,rcp45,DJF,-2.96758890152,1984
10,2,10,13,rcp45,DJF,-1.61383342743,1990
10,2,10,13,rcp45,DJF,-3.57035541534,1992
10,2,10,13,rcp45,DJF,-2.98537540436,1993
10,2,10,13,rcp45,DJF,-2.58814191818,1999
10,2,10,13,rcp45,DJF,-0.979446411133,2000
10,2,10,13,rcp45,DJF,-2.11976242065,2004
10,2,10,13,rcp45,DJF,-0.167193412781,2005
10,2,10,13,rcp45,DJF,-2.55454540253,2006
10,2,10,13,rcp45,DJF,-2.51897192001,2012
10,2,10,13,rcp45,DJF,-0.969565391541,2013
10,2,10,13,rcp45,DJF,-2.57233190536,2015
10,2,10,13,rcp45,DJF,-0.177074432373,2018
10,2,10,13,rcp45,DJF,-5.89248991013,2020
10,2,10,13,rcp45,DJF,-1.50118541718,2024
10,2,10,13,rcp45,DJF,-0.68695640564,2026
10,2,10,13,rcp45,DJF,-1.01304340363,2029
10,2,10,13,rcp45,DJF,-0.184980392456,2031
10,2,10,13,rcp45,DJF,-3.76007890701,2038
10,2,10,13,rcp45,DJF,-3.03280591965,2042
10,2,10,13,rcp45,DJF,-1.37470340729,2045
10,2,10,13,rcp45,DJF,-1.26996040344,2047
10,2,10,13,rcp45,DJF,-2.61383390427,2049
10,2,10,13,rcp45,DJF,-0.295652389526,2053
10,2,10,13,rcp45,DJF,-2.14150190353,2059
10,2,10,13,rcp45,DJF,-1.42608642578,2063
10,2,10,13,rcp45,DJF,-3.44189691544,2065
10,2,10,13,rcp45,DJF,-2.34110641479,2071
10,2,10,13,rcp45,DJF,-2.73636341095,2072
10,2,10,13,rcp45,DJF,-2.94189691544,2077
10,2,10,13,rcp45,DJF,-0.0486164093018,2079
10,2,10,13,rcp45,DJF,-3.5486164093,2080
10,2,10,13,rcp45,DJF,-3.71660041809,2087
